"","subID","critRT","block","Trial","Resp","RT","ACC","rewType","congruent","taskSwitch","group","condition"
"841",9,617,6,73,3,689,1,"Reward1","incongruent",0,"YA","baseline"
"842",9,617,6,74,3,780,1,"Reward2","congruent",0,"YA","baseline"
"843",9,617,6,75,3,893,1,"Reward2","incongruent",1,"YA","baseline"
"844",9,617,6,76,3,927,1,"Reward2","congruent",1,"YA","baseline"
"845",9,617,6,77,4,1037,1,"Reward1","incongruent",0,"YA","baseline"
"846",9,617,6,78,4,869,1,"Reward1","incongruent",0,"YA","baseline"
"847",9,617,6,79,3,720,1,"Reward4","incongruent",1,"YA","baseline"
"848",9,617,6,80,4,613,1,"Reward2","congruent",1,"YA","baseline"
"849",9,617,6,81,3,614,1,"Reward2","congruent",0,"YA","baseline"
"850",9,617,6,82,4,646,1,"Reward2","incongruent",1,"YA","baseline"
"851",9,617,6,83,4,474,1,"Reward1","congruent",0,"YA","baseline"
"852",9,617,6,84,3,1053,1,"Reward1","congruent",1,"YA","baseline"
"853",9,617,6,85,4,589,1,"Reward2","congruent",1,"YA","baseline"
"854",9,617,6,86,3,1092,1,"Reward4","congruent",0,"YA","baseline"
"855",9,617,6,87,3,551,1,"Reward2","incongruent",0,"YA","baseline"
"856",9,617,6,88,4,609,1,"Reward1","congruent",1,"YA","baseline"
"857",9,617,6,89,3,472,1,"Reward1","incongruent",1,"YA","baseline"
"858",9,617,6,90,3,722,1,"Reward4","incongruent",1,"YA","baseline"
"859",9,617,6,91,3,1298,0,"Reward4","congruent",1,"YA","baseline"
"860",9,617,6,92,3,680,1,"Reward2","incongruent",1,"YA","baseline"
"861",9,617,6,93,3,989,1,"Reward1","congruent",0,"YA","baseline"
"862",9,617,6,94,3,1532,0,"Reward4","congruent",0,"YA","baseline"
"863",9,617,6,95,4,613,1,"Reward1","congruent",0,"YA","baseline"
"864",9,617,6,96,3,534,1,"Reward4","congruent",1,"YA","baseline"
"865",10,626,6,1,NA,0,0,"Reward4","congruent",0,"YA","baseline"
"866",10,626,6,2,3,782,1,"Reward2","incongruent",1,"YA","baseline"
"867",10,626,6,3,3,513,1,"Reward1","congruent",1,"YA","baseline"
"868",10,626,6,4,4,718,1,"Reward1","incongruent",1,"YA","baseline"
"869",10,626,6,5,4,597,1,"Reward4","congruent",1,"YA","baseline"
"870",10,626,6,6,4,1195,1,"Reward2","congruent",0,"YA","baseline"
"871",10,626,6,7,3,564,1,"Reward1","congruent",1,"YA","baseline"
"872",10,626,6,8,3,722,1,"Reward4","incongruent",1,"YA","baseline"
"873",10,626,6,9,3,633,1,"Reward1","incongruent",0,"YA","baseline"
"874",10,626,6,10,3,594,1,"Reward4","incongruent",1,"YA","baseline"
"875",10,626,6,11,3,967,1,"Reward1","congruent",0,"YA","baseline"
"876",10,626,6,12,4,532,1,"Reward2","congruent",1,"YA","baseline"
"877",10,626,6,13,3,592,1,"Reward1","congruent",0,"YA","baseline"
"878",10,626,6,14,4,1009,1,"Reward1","congruent",0,"YA","baseline"
"879",10,626,6,15,3,570,1,"Reward2","congruent",0,"YA","baseline"
"880",10,626,6,16,3,583,1,"Reward2","incongruent",0,"YA","baseline"
"881",10,626,6,17,4,626,1,"Reward4","incongruent",0,"YA","baseline"
"882",10,626,6,18,4,572,1,"Reward4","incongruent",1,"YA","baseline"
"883",10,626,6,19,4,691,1,"Reward1","congruent",1,"YA","baseline"
"884",10,626,6,20,4,658,1,"Reward4","congruent",0,"YA","baseline"
"885",10,626,6,21,4,920,1,"Reward1","congruent",0,"YA","baseline"
"886",10,626,6,22,3,492,1,"Reward4","incongruent",0,"YA","baseline"
"887",10,626,6,23,3,798,1,"Reward2","congruent",1,"YA","baseline"
"888",10,626,6,24,4,691,1,"Reward4","incongruent",0,"YA","baseline"
"889",10,626,6,25,4,663,1,"Reward1","congruent",0,"YA","baseline"
"890",10,626,6,26,3,737,1,"Reward4","incongruent",0,"YA","baseline"
"891",10,626,6,27,4,573,1,"Reward1","incongruent",1,"YA","baseline"
"892",10,626,6,28,3,795,1,"Reward4","congruent",0,"YA","baseline"
"893",10,626,6,29,4,823,1,"Reward2","incongruent",0,"YA","baseline"
"894",10,626,6,30,3,802,1,"Reward4","congruent",1,"YA","baseline"
"895",10,626,6,31,3,645,1,"Reward2","incongruent",0,"YA","baseline"
"896",10,626,6,32,4,1010,1,"Reward2","incongruent",1,"YA","baseline"
"897",10,626,6,33,3,739,1,"Reward1","incongruent",1,"YA","baseline"
"898",10,626,6,34,3,1351,1,"Reward4","incongruent",1,"YA","baseline"
"899",10,626,6,35,4,1452,1,"Reward4","congruent",1,"YA","baseline"
"900",10,626,6,36,4,722,1,"Reward4","congruent",0,"YA","baseline"
"901",10,626,6,37,3,497,1,"Reward4","congruent",1,"YA","baseline"
"902",10,626,6,38,3,756,1,"Reward1","incongruent",1,"YA","baseline"
"903",10,626,6,39,4,1137,1,"Reward1","congruent",1,"YA","baseline"
"904",10,626,6,40,4,749,1,"Reward2","congruent",0,"YA","baseline"
"905",10,626,6,41,3,789,1,"Reward2","incongruent",1,"YA","baseline"
"906",10,626,6,42,4,1247,1,"Reward2","incongruent",0,"YA","baseline"
"907",10,626,6,43,3,955,1,"Reward1","congruent",1,"YA","baseline"
"908",10,626,6,44,3,752,1,"Reward4","congruent",1,"YA","baseline"
"909",10,626,6,45,4,746,1,"Reward4","incongruent",1,"YA","baseline"
"910",10,626,6,46,3,680,1,"Reward2","congruent",0,"YA","baseline"
"911",10,626,6,47,4,661,1,"Reward1","incongruent",0,"YA","baseline"
"912",10,626,6,48,4,1460,1,"Reward1","incongruent",1,"YA","baseline"
"913",10,626,6,49,3,1573,1,"Reward4","congruent",0,"YA","baseline"
"914",10,626,6,50,3,945,1,"Reward2","incongruent",1,"YA","baseline"
"915",10,626,6,51,3,697,1,"Reward2","incongruent",0,"YA","baseline"
"916",10,626,6,52,4,751,1,"Reward4","congruent",1,"YA","baseline"
"917",10,626,6,53,3,830,1,"Reward2","congruent",1,"YA","baseline"
"918",10,626,6,54,4,1174,1,"Reward4","incongruent",0,"YA","baseline"
"919",10,626,6,55,3,1258,1,"Reward4","incongruent",1,"YA","baseline"
"920",10,626,6,56,4,569,1,"Reward1","incongruent",0,"YA","baseline"
"921",10,626,6,57,4,921,1,"Reward2","incongruent",0,"YA","baseline"
"922",10,626,6,58,3,755,1,"Reward2","congruent",0,"YA","baseline"
"923",10,626,6,59,4,947,1,"Reward2","congruent",1,"YA","baseline"
"924",10,626,6,60,3,743,1,"Reward1","incongruent",0,"YA","baseline"
"925",10,626,6,61,4,775,1,"Reward2","incongruent",1,"YA","baseline"
"926",10,626,6,62,3,644,1,"Reward4","incongruent",0,"YA","baseline"
"927",10,626,6,63,4,569,1,"Reward4","incongruent",0,"YA","baseline"
"928",10,626,6,64,3,1487,1,"Reward2","incongruent",0,"YA","baseline"
"929",10,626,6,65,3,577,1,"Reward1","incongruent",1,"YA","baseline"
"930",10,626,6,66,4,686,1,"Reward1","incongruent",0,"YA","baseline"
"931",10,626,6,67,3,542,1,"Reward4","incongruent",0,"YA","baseline"
"932",10,626,6,68,4,549,1,"Reward2","congruent",1,"YA","baseline"
"933",10,626,6,69,4,680,1,"Reward4","congruent",0,"YA","baseline"
"934",10,626,6,70,3,482,1,"Reward1","incongruent",1,"YA","baseline"
"935",10,626,6,71,4,896,1,"Reward1","congruent",1,"YA","baseline"
"936",10,626,6,72,3,551,1,"Reward2","congruent",0,"YA","baseline"
"937",10,626,6,73,4,427,1,"Reward1","incongruent",0,"YA","baseline"
"938",10,626,6,74,4,755,1,"Reward2","congruent",0,"YA","baseline"
"939",10,626,6,75,4,587,1,"Reward2","incongruent",1,"YA","baseline"
"940",10,626,6,76,4,622,1,"Reward2","congruent",1,"YA","baseline"
"941",10,626,6,77,3,1126,1,"Reward1","incongruent",0,"YA","baseline"
"942",10,626,6,78,3,735,1,"Reward1","incongruent",0,"YA","baseline"
"943",10,626,6,79,4,1257,1,"Reward4","incongruent",1,"YA","baseline"
"944",10,626,6,80,3,814,1,"Reward2","congruent",1,"YA","baseline"
"945",10,626,6,81,4,607,1,"Reward2","congruent",0,"YA","baseline"
"946",10,626,6,82,3,447,1,"Reward2","incongruent",1,"YA","baseline"
"947",10,626,6,83,3,703,1,"Reward1","congruent",0,"YA","baseline"
"948",10,626,6,84,4,556,1,"Reward1","congruent",1,"YA","baseline"
"949",10,626,6,85,3,504,1,"Reward2","congruent",1,"YA","baseline"
"950",10,626,6,86,4,861,1,"Reward4","congruent",0,"YA","baseline"
"951",10,626,6,87,4,631,1,"Reward2","incongruent",0,"YA","baseline"
"952",10,626,6,88,3,888,1,"Reward1","congruent",1,"YA","baseline"
"953",10,626,6,89,4,1397,1,"Reward1","incongruent",1,"YA","baseline"
"954",10,626,6,90,4,884,1,"Reward4","incongruent",1,"YA","baseline"
"955",10,626,6,91,3,745,1,"Reward4","congruent",1,"YA","baseline"
"956",10,626,6,92,4,725,1,"Reward2","incongruent",1,"YA","baseline"
"957",10,626,6,93,4,558,1,"Reward1","congruent",0,"YA","baseline"
"958",10,626,6,94,3,864,1,"Reward4","congruent",0,"YA","baseline"
"959",10,626,6,95,3,542,1,"Reward1","congruent",0,"YA","baseline"
"960",10,626,6,96,4,661,1,"Reward4","congruent",1,"YA","baseline"
"961",12,576,6,1,3,608,0,"Reward4","incongruent",0,"YA","baseline"
"962",12,576,6,2,3,608,1,"Reward2","congruent",1,"YA","baseline"
"963",12,576,6,3,4,651,1,"Reward1","incongruent",1,"YA","baseline"
"964",12,576,6,4,4,594,1,"Reward1","congruent",1,"YA","baseline"
"965",12,576,6,5,3,634,1,"Reward4","incongruent",1,"YA","baseline"
"966",12,576,6,6,3,628,1,"Reward2","incongruent",0,"YA","baseline"
"967",12,576,6,7,3,551,1,"Reward1","incongruent",1,"YA","baseline"
"968",12,576,6,8,4,623,1,"Reward4","congruent",1,"YA","baseline"
"969",12,576,6,9,4,630,1,"Reward1","congruent",0,"YA","baseline"
"970",12,576,6,10,3,564,1,"Reward4","congruent",1,"YA","baseline"
"971",12,576,6,11,3,592,1,"Reward1","incongruent",0,"YA","baseline"
"972",12,576,6,12,3,889,1,"Reward2","incongruent",1,"YA","baseline"
"973",12,576,6,13,4,607,1,"Reward1","incongruent",0,"YA","baseline"
"974",12,576,6,14,3,563,1,"Reward1","incongruent",0,"YA","baseline"
"975",12,576,6,15,4,684,1,"Reward2","incongruent",0,"YA","baseline"
"976",12,576,6,16,4,576,1,"Reward2","congruent",0,"YA","baseline"
"977",12,576,6,17,3,576,1,"Reward4","congruent",0,"YA","baseline"
"978",12,576,6,18,4,612,1,"Reward4","congruent",1,"YA","baseline"
"979",12,576,6,19,3,604,1,"Reward1","incongruent",1,"YA","baseline"
"980",12,576,6,20,3,605,1,"Reward4","incongruent",0,"YA","baseline"
"981",12,576,6,21,3,600,1,"Reward1","incongruent",0,"YA","baseline"
"982",12,576,6,22,4,630,1,"Reward4","congruent",0,"YA","baseline"
"983",12,576,6,23,3,575,1,"Reward2","incongruent",1,"YA","baseline"
"984",12,576,6,24,4,599,1,"Reward4","congruent",0,"YA","baseline"
"985",12,576,6,25,4,669,1,"Reward1","incongruent",0,"YA","baseline"
"986",12,576,6,26,3,658,1,"Reward4","congruent",0,"YA","baseline"
"987",12,576,6,27,3,512,1,"Reward1","congruent",1,"YA","baseline"
"988",12,576,6,28,4,557,1,"Reward4","incongruent",0,"YA","baseline"
"989",12,576,6,29,3,483,1,"Reward2","congruent",0,"YA","baseline"
"990",12,576,6,30,3,643,1,"Reward4","incongruent",1,"YA","baseline"
"991",12,576,6,31,3,568,1,"Reward2","congruent",0,"YA","baseline"
"992",12,576,6,32,3,559,1,"Reward2","congruent",1,"YA","baseline"
"993",12,576,6,33,3,492,1,"Reward1","congruent",1,"YA","baseline"
"994",12,576,6,34,4,659,1,"Reward4","congruent",1,"YA","baseline"
"995",12,576,6,35,4,565,1,"Reward4","incongruent",1,"YA","baseline"
"996",12,576,6,36,4,529,1,"Reward4","incongruent",0,"YA","baseline"
"997",12,576,6,37,4,630,1,"Reward4","incongruent",1,"YA","baseline"
"998",12,576,6,38,3,568,1,"Reward1","congruent",1,"YA","baseline"
"999",12,576,6,39,3,626,1,"Reward1","incongruent",1,"YA","baseline"
"1000",12,576,6,40,3,585,1,"Reward2","incongruent",0,"YA","baseline"
"1001",12,576,6,41,3,576,1,"Reward2","congruent",1,"YA","baseline"
"1002",12,576,6,42,4,660,1,"Reward2","congruent",0,"YA","baseline"
"1003",12,576,6,43,4,546,1,"Reward1","incongruent",1,"YA","baseline"
"1004",12,576,6,44,3,505,1,"Reward4","incongruent",1,"YA","baseline"
"1005",12,576,6,45,4,796,0,"Reward4","congruent",1,"YA","baseline"
"1006",12,576,6,46,4,633,1,"Reward2","incongruent",0,"YA","baseline"
"1007",12,576,6,47,3,837,1,"Reward1","congruent",0,"YA","baseline"
"1008",12,576,6,48,4,691,1,"Reward1","congruent",1,"YA","baseline"
"1009",12,576,6,49,3,800,1,"Reward4","incongruent",0,"YA","baseline"
"1010",12,576,6,50,4,629,1,"Reward2","congruent",1,"YA","baseline"
"1011",12,576,6,51,4,683,1,"Reward2","congruent",0,"YA","baseline"
"1012",12,576,6,52,4,649,1,"Reward4","incongruent",1,"YA","baseline"
"1013",12,576,6,53,4,614,1,"Reward2","incongruent",1,"YA","baseline"
"1014",12,576,6,54,3,562,1,"Reward4","congruent",0,"YA","baseline"
"1015",12,576,6,55,3,637,1,"Reward4","congruent",1,"YA","baseline"
"1016",12,576,6,56,4,589,1,"Reward1","congruent",0,"YA","baseline"
"1017",12,576,6,57,4,608,1,"Reward2","congruent",0,"YA","baseline"
"1018",12,576,6,58,3,558,1,"Reward2","incongruent",0,"YA","baseline"
"1019",12,576,6,59,3,806,1,"Reward2","incongruent",1,"YA","baseline"
"1020",12,576,6,60,4,547,1,"Reward1","congruent",0,"YA","baseline"
"1021",12,576,6,61,4,623,1,"Reward2","congruent",1,"YA","baseline"
"1022",12,576,6,62,3,562,1,"Reward4","congruent",0,"YA","baseline"
"1023",12,576,6,63,4,652,1,"Reward4","congruent",0,"YA","baseline"
"1024",12,576,6,64,3,596,1,"Reward2","congruent",0,"YA","baseline"
"1025",12,576,6,65,4,661,1,"Reward1","congruent",1,"YA","baseline"
"1026",12,576,6,66,3,544,1,"Reward1","congruent",0,"YA","baseline"
"1027",12,576,6,67,4,664,1,"Reward4","congruent",0,"YA","baseline"
"1028",12,576,6,68,4,714,1,"Reward2","incongruent",1,"YA","baseline"
"1029",12,576,6,69,4,704,1,"Reward4","incongruent",0,"YA","baseline"
"1030",12,576,6,70,4,625,1,"Reward1","congruent",1,"YA","baseline"
"1031",12,576,6,71,4,626,1,"Reward1","incongruent",1,"YA","baseline"
"1032",12,576,6,72,3,753,1,"Reward2","incongruent",0,"YA","baseline"
"1033",12,576,6,73,4,645,1,"Reward1","congruent",0,"YA","baseline"
"1034",12,576,6,74,4,692,1,"Reward2","incongruent",0,"YA","baseline"
"1035",12,576,6,75,3,664,1,"Reward2","congruent",1,"YA","baseline"
"1036",12,576,6,76,3,901,0,"Reward2","incongruent",1,"YA","baseline"
"1037",12,576,6,77,3,713,1,"Reward1","congruent",0,"YA","baseline"
"1038",12,576,6,78,3,629,1,"Reward1","congruent",0,"YA","baseline"
"1039",12,576,6,79,3,618,1,"Reward4","congruent",1,"YA","baseline"
"1040",12,576,6,80,3,630,1,"Reward2","incongruent",1,"YA","baseline"
"1041",12,576,6,81,4,565,1,"Reward2","incongruent",0,"YA","baseline"
"1042",12,576,6,82,4,664,1,"Reward2","congruent",1,"YA","baseline"
"1043",12,576,6,83,4,578,1,"Reward1","incongruent",0,"YA","baseline"
"1044",12,576,6,84,4,603,1,"Reward1","incongruent",1,"YA","baseline"
"1045",12,576,6,85,4,578,1,"Reward2","incongruent",1,"YA","baseline"
"1046",12,576,6,86,3,616,1,"Reward4","incongruent",0,"YA","baseline"
"1047",12,576,6,87,3,648,1,"Reward2","congruent",0,"YA","baseline"
"1048",12,576,6,88,3,636,1,"Reward1","incongruent",1,"YA","baseline"
"1049",12,576,6,89,3,780,1,"Reward1","congruent",1,"YA","baseline"
"1050",12,576,6,90,3,757,0,"Reward4","congruent",1,"YA","baseline"
"1051",12,576,6,91,4,570,1,"Reward4","incongruent",1,"YA","baseline"
"1052",12,576,6,92,4,650,1,"Reward2","congruent",1,"YA","baseline"
"1053",12,576,6,93,4,556,1,"Reward1","incongruent",0,"YA","baseline"
"1054",12,576,6,94,3,513,1,"Reward4","incongruent",0,"YA","baseline"
"1055",12,576,6,95,3,574,1,"Reward1","incongruent",0,"YA","baseline"
"1056",12,576,6,96,3,542,1,"Reward4","incongruent",1,"YA","baseline"
"1057",13,772,6,1,4,982,1,"Reward4","congruent",0,"YA","baseline"
"1058",13,772,6,2,4,713,1,"Reward2","incongruent",1,"YA","baseline"
"1059",13,772,6,3,4,748,1,"Reward1","congruent",1,"YA","baseline"
"1060",13,772,6,4,3,609,1,"Reward1","incongruent",1,"YA","baseline"
"1061",13,772,6,5,3,1338,1,"Reward4","congruent",1,"YA","baseline"
"1062",13,772,6,6,3,798,1,"Reward2","congruent",0,"YA","baseline"
"1063",13,772,6,7,4,883,1,"Reward1","congruent",1,"YA","baseline"
"1064",13,772,6,8,4,1147,1,"Reward4","incongruent",1,"YA","baseline"
"1065",13,772,6,9,4,1469,1,"Reward1","incongruent",0,"YA","baseline"
"1066",13,772,6,10,4,869,1,"Reward4","incongruent",1,"YA","baseline"
"1067",13,772,6,11,4,596,1,"Reward1","congruent",0,"YA","baseline"
"1068",13,772,6,12,3,1023,1,"Reward2","congruent",1,"YA","baseline"
"1069",13,772,6,13,4,804,1,"Reward1","congruent",0,"YA","baseline"
"1070",13,772,6,14,3,1195,1,"Reward1","congruent",0,"YA","baseline"
"1071",13,772,6,15,4,702,1,"Reward2","congruent",0,"YA","baseline"
"1072",13,772,6,16,4,829,1,"Reward2","incongruent",0,"YA","baseline"
"1073",13,772,6,17,3,786,1,"Reward4","incongruent",0,"YA","baseline"
"1074",13,772,6,18,3,927,1,"Reward4","incongruent",1,"YA","baseline"
"1075",13,772,6,19,3,736,1,"Reward1","congruent",1,"YA","baseline"
"1076",13,772,6,20,3,1068,1,"Reward4","congruent",0,"YA","baseline"
"1077",13,772,6,21,3,1045,1,"Reward1","congruent",0,"YA","baseline"
"1078",13,772,6,22,4,995,1,"Reward4","incongruent",0,"YA","baseline"
"1079",13,772,6,23,4,1699,1,"Reward2","congruent",1,"YA","baseline"
"1080",13,772,6,24,3,628,1,"Reward4","incongruent",0,"YA","baseline"
"1081",13,772,6,25,3,1135,1,"Reward1","congruent",0,"YA","baseline"
"1082",13,772,6,26,4,1800,1,"Reward4","incongruent",0,"YA","baseline"
"1083",13,772,6,27,3,647,1,"Reward1","incongruent",1,"YA","baseline"
"1084",13,772,6,28,4,841,1,"Reward4","congruent",0,"YA","baseline"
"1085",13,772,6,29,3,830,1,"Reward2","incongruent",0,"YA","baseline"
"1086",13,772,6,30,4,700,1,"Reward4","congruent",1,"YA","baseline"
"1087",13,772,6,31,4,981,1,"Reward2","incongruent",0,"YA","baseline"
"1088",13,772,6,32,4,1531,0,"Reward2","incongruent",1,"YA","baseline"
"1089",13,772,6,33,4,673,1,"Reward1","incongruent",1,"YA","baseline"
"1090",13,772,6,34,4,1294,1,"Reward4","incongruent",1,"YA","baseline"
"1091",13,772,6,35,3,1097,1,"Reward4","congruent",1,"YA","baseline"
"1092",13,772,6,36,3,782,1,"Reward4","congruent",0,"YA","baseline"
"1093",13,772,6,37,4,854,1,"Reward4","congruent",1,"YA","baseline"
"1094",13,772,6,38,4,553,1,"Reward1","incongruent",1,"YA","baseline"
"1095",13,772,6,39,3,1153,1,"Reward1","congruent",1,"YA","baseline"
"1096",13,772,6,40,3,941,1,"Reward2","congruent",0,"YA","baseline"
"1097",13,772,6,41,4,911,1,"Reward2","incongruent",1,"YA","baseline"
"1098",13,772,6,42,3,881,1,"Reward2","incongruent",0,"YA","baseline"
"1099",13,772,6,43,4,1097,1,"Reward1","congruent",1,"YA","baseline"
"1100",13,772,6,44,4,851,1,"Reward4","congruent",1,"YA","baseline"
"1101",13,772,6,45,4,1547,0,"Reward4","incongruent",1,"YA","baseline"
"1102",13,772,6,46,4,772,1,"Reward2","congruent",0,"YA","baseline"
"1103",13,772,6,47,3,664,1,"Reward1","incongruent",0,"YA","baseline"
"1104",13,772,6,48,3,784,1,"Reward1","incongruent",1,"YA","baseline"
"1105",13,772,6,49,4,859,1,"Reward4","congruent",0,"YA","baseline"
"1106",13,772,6,50,4,928,1,"Reward2","incongruent",1,"YA","baseline"
"1107",13,772,6,51,4,860,1,"Reward2","incongruent",0,"YA","baseline"
"1108",13,772,6,52,3,1366,1,"Reward4","congruent",1,"YA","baseline"
"1109",13,772,6,53,4,1087,1,"Reward2","congruent",1,"YA","baseline"
"1110",13,772,6,54,3,727,1,"Reward4","incongruent",0,"YA","baseline"
"1111",13,772,6,55,4,950,1,"Reward4","incongruent",1,"YA","baseline"
"1112",13,772,6,56,3,833,1,"Reward1","incongruent",0,"YA","baseline"
"1113",13,772,6,57,3,991,1,"Reward2","incongruent",0,"YA","baseline"
"1114",13,772,6,58,4,677,1,"Reward2","congruent",0,"YA","baseline"
"1115",13,772,6,59,3,726,1,"Reward2","congruent",1,"YA","baseline"
"1116",13,772,6,60,4,544,1,"Reward1","incongruent",0,"YA","baseline"
"1117",13,772,6,61,3,879,1,"Reward2","incongruent",1,"YA","baseline"
"1118",13,772,6,62,4,669,1,"Reward4","incongruent",0,"YA","baseline"
"1119",13,772,6,63,3,697,1,"Reward4","incongruent",0,"YA","baseline"
"1120",13,772,6,64,4,627,1,"Reward2","incongruent",0,"YA","baseline"
"1121",13,772,6,65,4,698,1,"Reward1","incongruent",1,"YA","baseline"
"1122",13,772,6,66,3,694,1,"Reward1","incongruent",0,"YA","baseline"
"1123",13,772,6,67,3,1463,0,"Reward4","incongruent",0,"YA","baseline"
"1124",13,772,6,68,3,1033,1,"Reward2","congruent",1,"YA","baseline"
"1125",13,772,6,69,3,1240,1,"Reward4","congruent",0,"YA","baseline"
"1126",13,772,6,70,4,920,1,"Reward1","incongruent",1,"YA","baseline"
"1127",13,772,6,71,3,1317,1,"Reward1","congruent",1,"YA","baseline"
"1128",13,772,6,72,4,616,1,"Reward2","congruent",0,"YA","baseline"
"1129",13,772,6,73,3,778,1,"Reward1","incongruent",0,"YA","baseline"
"1130",13,772,6,74,3,1015,1,"Reward2","congruent",0,"YA","baseline"
"1131",13,772,6,75,3,1128,1,"Reward2","incongruent",1,"YA","baseline"
"1132",13,772,6,76,3,708,1,"Reward2","congruent",1,"YA","baseline"
"1133",13,772,6,77,4,1047,1,"Reward1","incongruent",0,"YA","baseline"
"1134",13,772,6,78,4,611,1,"Reward1","incongruent",0,"YA","baseline"
"1135",13,772,6,79,3,1209,1,"Reward4","incongruent",1,"YA","baseline"
"1136",13,772,6,80,4,656,1,"Reward2","congruent",1,"YA","baseline"
"1137",13,772,6,81,3,1474,1,"Reward2","congruent",0,"YA","baseline"
"1138",13,772,6,82,4,1123,1,"Reward2","incongruent",1,"YA","baseline"
"1139",13,772,6,83,4,1121,1,"Reward1","congruent",0,"YA","baseline"
"1140",13,772,6,84,3,906,1,"Reward1","congruent",1,"YA","baseline"
"1141",13,772,6,85,4,849,1,"Reward2","congruent",1,"YA","baseline"
"1142",13,772,6,86,3,1969,1,"Reward4","congruent",0,"YA","baseline"
"1143",13,772,6,87,NA,0,0,"Reward2","incongruent",0,"YA","baseline"
"1144",13,772,6,88,4,1030,1,"Reward1","congruent",1,"YA","baseline"
"1145",13,772,6,89,NA,0,0,"Reward1","incongruent",1,"YA","baseline"
"1146",13,772,6,90,3,682,1,"Reward4","incongruent",1,"YA","baseline"
"1147",13,772,6,91,4,862,1,"Reward4","congruent",1,"YA","baseline"
"1148",13,772,6,92,3,1292,1,"Reward2","incongruent",1,"YA","baseline"
"1149",13,772,6,93,3,1075,1,"Reward1","congruent",0,"YA","baseline"
"1150",13,772,6,94,4,710,1,"Reward4","congruent",0,"YA","baseline"
"1151",13,772,6,95,4,518,1,"Reward1","congruent",0,"YA","baseline"
"1152",13,772,6,96,3,975,1,"Reward4","congruent",1,"YA","baseline"
"1153",14,441,6,1,3,1571,1,"Reward4","congruent",0,"YA","baseline"
"1154",14,441,6,2,3,542,1,"Reward2","incongruent",1,"YA","baseline"
"1155",14,441,6,3,3,370,1,"Reward1","congruent",1,"YA","baseline"
"1156",14,441,6,4,4,442,1,"Reward1","incongruent",1,"YA","baseline"
"1157",14,441,6,5,4,426,1,"Reward4","congruent",1,"YA","baseline"
"1158",14,441,6,6,4,467,1,"Reward2","congruent",0,"YA","baseline"
"1159",14,441,6,7,3,606,1,"Reward1","congruent",1,"YA","baseline"
"1160",14,441,6,8,3,370,1,"Reward4","incongruent",1,"YA","baseline"
"1161",14,441,6,9,3,382,1,"Reward1","incongruent",0,"YA","baseline"
"1162",14,441,6,10,3,905,1,"Reward4","incongruent",1,"YA","baseline"
"1163",14,441,6,11,3,444,1,"Reward1","congruent",0,"YA","baseline"
"1164",14,441,6,12,4,428,1,"Reward2","congruent",1,"YA","baseline"
"1165",14,441,6,13,3,376,1,"Reward1","congruent",0,"YA","baseline"
"1166",14,441,6,14,4,416,1,"Reward1","congruent",0,"YA","baseline"
"1167",14,441,6,15,3,440,1,"Reward2","congruent",0,"YA","baseline"
"1168",14,441,6,16,3,407,1,"Reward2","incongruent",0,"YA","baseline"
"1169",14,441,6,17,4,351,1,"Reward4","incongruent",0,"YA","baseline"
"1170",14,441,6,18,4,387,1,"Reward4","incongruent",1,"YA","baseline"
"1171",14,441,6,19,4,429,1,"Reward1","congruent",1,"YA","baseline"
"1172",14,441,6,20,4,701,1,"Reward4","congruent",0,"YA","baseline"
"1173",14,441,6,21,4,735,1,"Reward1","congruent",0,"YA","baseline"
"1174",14,441,6,22,3,404,1,"Reward4","incongruent",0,"YA","baseline"
"1175",14,441,6,23,3,551,1,"Reward2","congruent",1,"YA","baseline"
"1176",14,441,6,24,4,503,1,"Reward4","incongruent",0,"YA","baseline"
"1177",14,441,6,25,4,389,1,"Reward1","congruent",0,"YA","baseline"
"1178",14,441,6,26,4,546,0,"Reward4","incongruent",0,"YA","baseline"
"1179",14,441,6,27,4,661,1,"Reward1","incongruent",1,"YA","baseline"
"1180",14,441,6,28,3,537,1,"Reward4","congruent",0,"YA","baseline"
"1181",14,441,6,29,4,534,1,"Reward2","incongruent",0,"YA","baseline"
"1182",14,441,6,30,3,476,1,"Reward4","congruent",1,"YA","baseline"
"1183",14,441,6,31,3,443,1,"Reward2","incongruent",0,"YA","baseline"
"1184",14,441,6,32,4,742,1,"Reward2","incongruent",1,"YA","baseline"
"1185",14,441,6,33,3,620,1,"Reward1","incongruent",1,"YA","baseline"
"1186",14,441,6,34,3,404,1,"Reward4","incongruent",1,"YA","baseline"
"1187",14,441,6,35,4,600,1,"Reward4","congruent",1,"YA","baseline"
"1188",14,441,6,36,4,608,1,"Reward4","congruent",0,"YA","baseline"
"1189",14,441,6,37,3,613,1,"Reward4","congruent",1,"YA","baseline"
"1190",14,441,6,38,3,1293,1,"Reward1","incongruent",1,"YA","baseline"
"1191",14,441,6,39,4,710,1,"Reward1","congruent",1,"YA","baseline"
"1192",14,441,6,40,4,771,1,"Reward2","congruent",0,"YA","baseline"
"1193",14,441,6,41,3,521,1,"Reward2","incongruent",1,"YA","baseline"
"1194",14,441,6,42,4,366,1,"Reward2","incongruent",0,"YA","baseline"
"1195",14,441,6,43,3,534,1,"Reward1","congruent",1,"YA","baseline"
