,subID,group,block,critRT,Trial,Resp,RT,ACC,rewType,moneyearned,congruent,taskswitch
11579,49,YA,7,859,59,3,974,0,Reward2,0,congruent,1
11580,49,YA,7,859,60,4,431,1,Reward2,0.02,incongruent,1
11581,49,YA,7,859,61,4,546,0,Reward2,0,incongruent,1
11582,49,YA,7,859,62,3,416,0,Reward2,0,congruent,0
11583,49,YA,7,859,63,4,446,0,Reward1,0,incongruent,0
11584,49,YA,7,859,64,4,353,1,Reward1,0.01,incongruent,1
11585,49,YA,7,859,65,4,702,1,Reward4,0.04,incongruent,1
11586,49,YA,7,859,66,4,443,1,Reward1,0.01,incongruent,1
11587,49,YA,7,859,67,4,514,1,Reward1,0.01,congruent,0
11588,49,YA,7,859,68,4,663,0,Reward2,0,congruent,1
11589,49,YA,7,859,69,3,347,1,Reward1,0.01,congruent,1
11590,49,YA,7,859,70,3,474,1,Reward1,0.01,congruent,0
11591,49,YA,7,859,71,4,348,0,Reward2,0,congruent,0
11592,49,YA,7,859,72,3,326,0,Reward4,0,congruent,1
11593,49,YA,7,859,73,4,369,1,Reward4,0.04,congruent,1
11594,49,YA,7,859,74,4,384,0,Reward4,0,congruent,1
11595,49,YA,7,859,75,4,615,0,Reward1,0,congruent,1
11596,49,YA,7,859,76,3,399,1,Reward4,0.04,incongruent,0
11597,49,YA,7,859,77,4,435,1,Reward2,0.02,congruent,1
11598,49,YA,7,859,78,4,468,0,Reward4,0,congruent,0
11599,49,YA,7,859,79,3,331,0,Reward1,0,incongruent,0
11600,49,YA,7,859,80,3,399,1,Reward4,0.04,incongruent,1
11601,49,YA,7,859,81,3,663,0,Reward2,0,congruent,0
11602,49,YA,7,859,82,4,782,1,Reward1,0.01,congruent,0
11603,49,YA,7,859,83,3,566,1,Reward1,0.01,incongruent,0
11604,49,YA,7,859,84,3,641,0,Reward4,0,incongruent,0
11605,49,YA,7,859,85,4,453,1,Reward1,0.01,incongruent,0
11606,49,YA,7,859,86,3,356,0,Reward1,0,incongruent,1
11607,49,YA,7,859,87,4,601,0,Reward4,0,congruent,1
11608,49,YA,7,859,88,3,459,1,Reward1,0.01,incongruent,0
11609,49,YA,7,859,89,3,450,0,Reward1,0,congruent,1
11610,49,YA,7,859,90,3,376,0,Reward2,0,incongruent,1
11611,49,YA,7,859,91,4,612,0,Reward1,0,congruent,0
11612,49,YA,7,859,92,4,384,1,Reward2,0.02,incongruent,0
11613,49,YA,7,859,93,4,485,0,Reward1,0,incongruent,1
11614,49,YA,7,859,94,3,351,1,Reward4,0.04,incongruent,0
11615,49,YA,7,859,95,4,383,0,Reward2,0,incongruent,1
11616,49,YA,7,859,96,3,929,1,Reward4,0,congruent,0
11617,49,YA,8,859,1,3,386,0,Reward2,0,incongruent,0
11618,49,YA,8,859,2,4,350,0,Reward1,0,congruent,0
11619,49,YA,8,859,3,3,307,1,Reward1,0.01,incongruent,1
11620,49,YA,8,859,4,3,400,1,Reward4,0.04,congruent,0
11621,49,YA,8,859,5,4,518,0,Reward2,0,congruent,1
11622,49,YA,8,859,6,3,611,1,Reward4,0.04,incongruent,1
11623,49,YA,8,859,7,3,321,0,Reward1,0,incongruent,1
11624,49,YA,8,859,8,3,313,1,Reward4,0.04,incongruent,1
11625,49,YA,8,859,9,4,735,0,Reward1,0,incongruent,1
11626,49,YA,8,859,10,4,519,1,Reward2,0.02,incongruent,1
11627,49,YA,8,859,11,4,536,0,Reward4,0,congruent,1
11628,49,YA,8,859,12,3,381,0,Reward4,0,incongruent,0
11629,49,YA,8,859,13,4,649,0,Reward2,0,incongruent,0
11630,49,YA,8,859,14,4,538,0,Reward4,0,incongruent,0
11631,49,YA,8,859,15,3,315,1,Reward1,0.01,incongruent,0
11632,49,YA,8,859,16,4,544,1,Reward2,0.02,congruent,0
11633,49,YA,8,859,17,3,858,1,Reward4,0.04,congruent,1
11634,49,YA,8,859,18,3,965,0,Reward2,0,congruent,1
11635,49,YA,8,859,19,3,690,1,Reward1,0.01,congruent,1
11636,49,YA,8,859,20,3,840,1,Reward4,0.04,congruent,0
11637,49,YA,8,859,21,3,528,1,Reward1,0.01,congruent,0
11638,49,YA,8,859,22,3,389,0,Reward4,0,congruent,1
11639,49,YA,8,859,23,3,490,0,Reward4,0,congruent,0
11640,49,YA,8,859,24,3,394,1,Reward2,0.02,congruent,1
11641,49,YA,8,859,25,4,489,1,Reward4,0.04,congruent,0
11642,49,YA,8,859,26,3,354,0,Reward2,0,congruent,1
11643,49,YA,8,859,27,3,510,0,Reward1,0,incongruent,0
11644,49,YA,8,859,28,3,389,0,Reward2,0,congruent,0
11645,49,YA,8,859,29,3,320,1,Reward2,0.02,congruent,0
11646,49,YA,8,859,30,3,609,1,Reward2,0.02,incongruent,1
11647,49,YA,8,859,31,3,323,1,Reward4,0.04,incongruent,1
11648,49,YA,8,859,32,3,526,0,Reward4,0,incongruent,1
11649,49,YA,8,859,33,4,445,0,Reward2,0,incongruent,1
11650,49,YA,8,859,34,3,526,0,Reward1,0,congruent,1
11651,49,YA,8,859,35,4,561,1,Reward4,0.04,incongruent,0
11652,49,YA,8,859,36,3,592,1,Reward1,0.01,congruent,1
11653,49,YA,8,859,37,4,863,0,Reward4,0,congruent,0
11654,49,YA,8,859,38,3,335,1,Reward1,0.01,incongruent,1
11655,49,YA,8,859,39,3,368,1,Reward2,0.02,incongruent,0
11656,49,YA,8,859,40,3,411,1,Reward4,0.04,incongruent,0
11657,49,YA,8,859,41,3,343,1,Reward2,0.02,congruent,0
11658,49,YA,8,859,42,3,377,0,Reward1,0,congruent,1
11659,49,YA,8,859,43,4,477,0,Reward2,0,incongruent,1
11660,49,YA,8,859,44,3,420,0,Reward4,0,incongruent,1
11661,49,YA,8,859,45,4,586,1,Reward2,0.02,congruent,1
11662,49,YA,8,859,46,3,531,1,Reward1,0.01,congruent,1
11663,49,YA,8,859,47,3,234,1,Reward2,0.02,incongruent,0
11664,49,YA,8,859,48,4,244,0,Reward1,0,congruent,0
11665,49,YA,8,859,49,4,443,0,Reward4,0,incongruent,0
11666,49,YA,8,859,50,3,315,1,Reward4,0.04,congruent,0
11667,49,YA,8,859,51,3,277,0,Reward1,0,congruent,1
11668,49,YA,8,859,52,4,397,1,Reward1,0.01,incongruent,0
11669,49,YA,8,859,53,4,405,1,Reward2,0.02,congruent,0
11670,49,YA,8,859,54,3,509,0,Reward1,0,incongruent,0
11671,49,YA,8,859,55,3,371,1,Reward2,0.02,incongruent,0
11672,49,YA,8,859,56,3,428,0,Reward2,0,incongruent,1
11673,49,YA,8,859,57,4,249,1,Reward1,0.01,incongruent,0
11674,49,YA,8,859,58,3,550,0,Reward2,0,incongruent,0
11675,49,YA,8,859,59,3,453,1,Reward4,0.04,congruent,1
11676,49,YA,8,859,60,3,442,0,Reward1,0,congruent,0
11677,49,YA,8,859,61,4,495,0,Reward2,0,incongruent,1
11678,49,YA,8,859,62,4,488,1,Reward2,0.02,incongruent,1
11679,49,YA,8,859,63,3,475,0,Reward2,0,incongruent,0
11680,49,YA,8,859,64,4,377,1,Reward4,0.04,incongruent,0
11681,49,YA,8,859,65,4,342,0,Reward4,0,incongruent,1
11682,49,YA,8,859,66,3,607,0,Reward4,0,incongruent,0
11683,49,YA,8,859,67,4,508,1,Reward1,0.01,incongruent,1
11684,49,YA,8,859,68,4,604,1,Reward2,0.02,incongruent,0
11685,49,YA,8,859,69,3,309,0,Reward1,0,congruent,1
11686,49,YA,8,859,70,4,504,1,Reward2,0.02,congruent,1
11687,49,YA,8,859,71,3,1018,0,Reward4,0,congruent,1
11688,49,YA,8,859,72,4,309,1,Reward4,0.04,incongruent,1
11689,49,YA,8,859,73,3,350,1,Reward4,0.04,incongruent,0
11690,49,YA,8,859,74,3,296,1,Reward2,0.02,congruent,1
11691,49,YA,8,859,75,4,331,1,Reward4,0.04,congruent,1
11692,49,YA,8,859,76,3,477,0,Reward2,0,incongruent,1
11693,49,YA,8,859,77,4,332,1,Reward4,0.04,congruent,0
11694,49,YA,8,859,78,3,293,0,Reward4,0,congruent,1
11695,49,YA,8,859,79,3,341,0,Reward4,0,incongruent,1
11696,49,YA,8,859,80,3,302,1,Reward1,0.01,congruent,1
11697,49,YA,8,859,81,3,340,1,Reward4,0.04,congruent,1
11698,49,YA,8,859,82,3,306,0,Reward1,0,congruent,0
11699,49,YA,8,859,83,3,431,0,Reward1,0,congruent,0
11700,49,YA,8,859,84,3,785,1,Reward2,0.02,congruent,0
11701,49,YA,8,859,85,4,658,0,Reward1,0,incongruent,0
11702,49,YA,8,859,86,3,390,0,Reward1,0,incongruent,1
11703,49,YA,8,859,87,3,442,1,Reward1,0.01,incongruent,1
11704,49,YA,8,859,88,3,313,1,Reward2,0.02,congruent,1
11705,49,YA,8,859,89,4,365,1,Reward1,0.01,congruent,0
11706,49,YA,8,859,90,3,434,1,Reward1,0.01,incongruent,0
11707,49,YA,8,859,91,4,455,1,Reward2,0.02,congruent,0
11708,49,YA,8,859,92,3,280,1,Reward1,0.01,congruent,0
11709,49,YA,8,859,93,4,356,0,Reward1,0,incongruent,0
11710,49,YA,8,859,94,3,363,0,Reward4,0,congruent,0
11711,49,YA,8,859,95,3,197,1,Reward2,0.02,congruent,0
11712,49,YA,8,859,96,3,320,0,Reward1,0,incongruent,1
11713,49,YA,9,859,1,4,398,1,Reward1,0.01,incongruent,0
11714,49,YA,9,859,2,3,444,0,Reward1,0,incongruent,1
11715,49,YA,9,859,3,4,471,1,Reward1,0.01,congruent,1
11716,49,YA,9,859,4,3,754,0,Reward1,0,congruent,1
11717,49,YA,9,859,5,3,365,0,Reward2,0,incongruent,0
11718,49,YA,9,859,6,3,494,0,Reward1,0,congruent,0
11719,49,YA,9,859,7,4,328,0,Reward2,0,incongruent,0
11720,49,YA,9,859,8,3,290,0,Reward4,0,congruent,1
11721,49,YA,9,859,9,4,522,0,Reward2,0,incongruent,1
11722,49,YA,9,859,10,3,522,1,Reward2,0.02,incongruent,0
11723,49,YA,9,859,11,3,442,0,Reward1,0,congruent,0
11724,49,YA,9,859,12,3,417,1,Reward2,0.02,incongruent,1
11725,49,YA,9,859,13,4,711,1,Reward4,0.04,congruent,0
11726,49,YA,9,859,14,3,630,0,Reward2,0,congruent,1
11727,49,YA,9,859,15,4,427,1,Reward1,0.01,incongruent,1
11728,49,YA,9,859,16,3,463,1,Reward1,0.01,incongruent,0
11729,49,YA,9,859,17,3,324,1,Reward4,0.04,congruent,0
11730,49,YA,9,859,18,4,506,0,Reward2,0,incongruent,1
11731,49,YA,9,859,19,3,283,1,Reward4,0.04,congruent,1
11732,49,YA,9,859,20,3,456,0,Reward1,0,congruent,1
11733,49,YA,9,859,21,4,431,1,Reward2,0.02,congruent,1
11734,49,YA,9,859,22,3,277,1,Reward4,0.04,incongruent,0
11735,49,YA,9,859,23,4,682,0,Reward2,0,congruent,1
11736,49,YA,9,859,24,3,404,0,Reward2,0,incongruent,0
11737,49,YA,9,859,25,4,459,0,Reward1,0,incongruent,0
11738,49,YA,9,859,26,3,338,1,Reward1,0.01,incongruent,1
11739,49,YA,9,859,27,4,838,0,Reward4,0,incongruent,1
11740,49,YA,9,859,28,3,579,1,Reward4,0.04,congruent,1
11741,49,YA,9,859,29,3,438,0,Reward2,0,congruent,1
11742,49,YA,9,859,30,3,461,0,Reward4,0,incongruent,0
11743,49,YA,9,859,31,4,536,1,Reward2,0.02,incongruent,1
11744,49,YA,9,859,32,3,517,1,Reward2,0.02,incongruent,0
11745,49,YA,9,859,33,3,389,0,Reward4,0,congruent,1
11746,49,YA,9,859,34,3,516,1,Reward4,0.04,incongruent,1
11747,49,YA,9,859,35,3,457,1,Reward4,0.04,congruent,1
11748,49,YA,9,859,36,4,445,0,Reward2,0,congruent,1
11749,49,YA,9,859,37,3,448,0,Reward4,0,incongruent,1
11750,49,YA,9,859,38,4,404,0,Reward4,0,incongruent,0
11751,49,YA,9,859,39,3,334,1,Reward4,0.04,incongruent,1
11752,49,YA,9,859,40,4,615,1,Reward4,0.04,incongruent,0
11753,49,YA,9,859,41,3,551,1,Reward2,0.02,congruent,0
11754,49,YA,9,859,42,4,687,0,Reward1,0,congruent,1
11755,49,YA,9,859,43,3,454,1,Reward4,0.04,congruent,0
11756,49,YA,9,859,44,3,370,1,Reward2,0.02,congruent,0
11757,49,YA,9,859,45,3,479,1,Reward1,0.01,incongruent,1
11758,49,YA,9,859,46,4,512,1,Reward1,0.01,incongruent,0
11759,49,YA,9,859,47,3,1190,1,Reward2,0,congruent,1
11760,49,YA,9,859,48,4,444,1,Reward1,0.01,incongruent,0
11761,49,YA,9,859,49,4,442,0,Reward2,0,incongruent,1
11762,49,YA,9,859,50,3,545,1,Reward1,0.01,congruent,0
11763,49,YA,9,859,51,3,609,1,Reward4,0.04,congruent,1
11764,49,YA,9,859,52,4,567,0,Reward4,0,incongruent,0
11765,49,YA,9,859,53,4,661,1,Reward2,0.02,incongruent,1
11766,49,YA,9,859,54,3,491,0,Reward1,0,incongruent,1
11767,49,YA,9,859,55,4,566,1,Reward1,0.01,congruent,1
11768,49,YA,9,859,56,3,440,0,Reward1,0,congruent,0
11769,49,YA,9,859,57,4,696,0,Reward4,0,congruent,0
11770,49,YA,9,859,58,4,806,0,Reward1,0,incongruent,1
11771,49,YA,9,859,59,4,565,1,Reward2,0.02,congruent,1
11772,49,YA,9,859,60,4,841,1,Reward2,0.02,incongruent,0
11773,49,YA,9,859,61,4,604,1,Reward4,0.04,congruent,1
11774,49,YA,9,859,62,3,534,0,Reward4,0,congruent,0
11775,49,YA,9,859,63,3,451,1,Reward1,0.01,congruent,1
11776,49,YA,9,859,64,4,514,1,Reward2,0.02,congruent,0
11777,49,YA,9,859,65,4,526,1,Reward2,0.02,congruent,0
11778,49,YA,9,859,66,3,376,1,Reward1,0.01,congruent,1
11779,49,YA,9,859,67,4,529,0,Reward1,0,incongruent,0
11780,49,YA,9,859,68,4,522,0,Reward2,0,congruent,0
11781,49,YA,9,859,69,3,376,1,Reward2,0.02,congruent,1
11782,49,YA,9,859,70,3,454,1,Reward2,0.02,congruent,0
11783,49,YA,9,859,71,3,1037,1,Reward4,0,incongruent,0
11784,49,YA,9,859,72,3,828,0,Reward2,0,incongruent,1
11785,49,YA,9,859,73,4,415,1,Reward4,0.04,incongruent,1
11786,49,YA,9,859,74,3,519,0,Reward2,0,incongruent,1
11787,49,YA,9,859,75,4,575,1,Reward4,0.04,incongruent,1
11788,49,YA,9,859,76,3,474,0,Reward1,0,congruent,0
11789,49,YA,9,859,77,4,360,0,Reward2,0,incongruent,0
11790,49,YA,9,859,78,4,539,1,Reward4,0.04,incongruent,0
11791,49,YA,9,859,79,3,685,1,Reward1,0.01,incongruent,1
11792,49,YA,9,859,80,4,354,1,Reward4,0.04,incongruent,0
11793,49,YA,9,859,81,4,1141,0,Reward1,0,congruent,0
11794,49,YA,9,859,82,3,571,1,Reward4,0.04,congruent,0
11795,49,YA,9,859,83,3,505,0,Reward4,0,congruent,0
11796,49,YA,9,859,84,3,485,0,Reward2,0,congruent,0
11797,49,YA,9,859,85,4,571,1,Reward1,0.01,incongruent,1
11798,49,YA,9,859,86,4,848,0,Reward4,0,incongruent,1
11799,49,YA,9,859,87,3,355,1,Reward1,0.01,congruent,1
11800,49,YA,9,859,88,4,755,1,Reward4,0.04,congruent,0
11801,49,YA,9,859,89,4,694,1,Reward2,0.02,incongruent,0
11802,49,YA,9,859,90,3,494,1,Reward1,0.01,incongruent,0
11803,49,YA,9,859,91,3,836,0,Reward4,0,incongruent,1
11804,49,YA,9,859,92,3,1438,0,Reward2,0,congruent,0
11805,49,YA,9,859,93,4,354,1,Reward1,0.01,incongruent,0
11806,49,YA,9,859,94,4,703,0,Reward1,0,congruent,0
11807,49,YA,9,859,95,4,566,1,Reward4,0.04,congruent,1
11808,49,YA,9,859,96,3,838,1,Reward1,0.01,congruent,0
12097,50,YA,7,1053,1,3,782,1,Reward2,0.02,congruent,0
12098,50,YA,7,1053,2,4,533,1,Reward2,0.02,incongruent,0
12099,50,YA,7,1053,3,3,643,0,Reward2,0,congruent,1
12100,50,YA,7,1053,4,4,701,1,Reward2,0.02,incongruent,0
12101,50,YA,7,1053,5,3,606,1,Reward4,0.04,incongruent,0
12102,50,YA,7,1053,6,4,722,1,Reward2,0.02,congruent,1
12103,50,YA,7,1053,7,3,688,1,Reward4,0.04,congruent,0
12104,50,YA,7,1053,8,3,885,1,Reward1,0.01,incongruent,0
12105,50,YA,7,1053,9,3,749,0,Reward2,0,incongruent,0
12106,50,YA,7,1053,10,4,646,0,Reward1,0,congruent,1
12107,50,YA,7,1053,11,3,597,1,Reward1,0.01,congruent,1
12108,50,YA,7,1053,12,4,795,0,Reward2,0,incongruent,1
12109,50,YA,7,1053,13,3,843,1,Reward1,0.01,congruent,0
12110,50,YA,7,1053,14,3,901,1,Reward4,0.04,congruent,0
12111,50,YA,7,1053,15,3,872,0,Reward2,0,congruent,0
12112,50,YA,7,1053,16,4,552,1,Reward4,0.04,incongruent,0
12113,50,YA,7,1053,17,3,1026,0,Reward2,0,incongruent,1
12114,50,YA,7,1053,18,4,1059,1,Reward4,0,incongruent,0
12115,50,YA,7,1053,19,4,712,1,Reward2,0.02,congruent,0
12116,50,YA,7,1053,20,3,984,1,Reward4,0.04,congruent,0
12117,50,YA,7,1053,21,4,772,1,Reward1,0.01,congruent,1
12118,50,YA,7,1053,22,3,925,1,Reward1,0.01,congruent,0
12119,50,YA,7,1053,23,3,756,0,Reward2,0,congruent,0
12120,50,YA,7,1053,24,3,847,1,Reward4,0.04,incongruent,1
12121,50,YA,7,1053,25,3,1044,0,Reward4,0,congruent,1
12122,50,YA,7,1053,26,3,740,1,Reward2,0.02,congruent,0
12123,50,YA,7,1053,27,3,702,1,Reward1,0.01,congruent,1
12124,50,YA,7,1053,28,4,686,1,Reward2,0.02,incongruent,1
12125,50,YA,7,1053,29,3,805,0,Reward2,0,incongruent,0
12126,50,YA,7,1053,30,4,768,1,Reward1,0.01,incongruent,0
12127,50,YA,7,1053,31,3,921,1,Reward2,0.02,congruent,1
12128,50,YA,7,1053,32,3,1182,1,Reward1,0,incongruent,1
12129,50,YA,7,1053,33,NA,0,0,Reward4,0,congruent,0
12130,50,YA,7,1053,34,3,1113,0,Reward2,0,congruent,1
12131,50,YA,7,1053,35,4,926,1,Reward4,0.04,incongruent,1
12132,50,YA,7,1053,36,3,806,1,Reward4,0.04,congruent,1
12133,50,YA,7,1053,37,3,853,1,Reward4,0.04,incongruent,1
12134,50,YA,7,1053,38,4,978,0,Reward2,0,incongruent,0
12135,50,YA,7,1053,39,4,1097,0,Reward1,0,incongruent,0
12136,50,YA,7,1053,40,3,596,1,Reward4,0.04,incongruent,0
12137,50,YA,7,1053,41,3,812,0,Reward4,0,congruent,1
12138,50,YA,7,1053,42,3,1451,0,Reward1,0,congruent,1
12139,50,YA,7,1053,43,4,857,1,Reward1,0.01,congruent,0
12140,50,YA,7,1053,44,4,885,1,Reward1,0.01,incongruent,1
12141,50,YA,7,1053,45,3,1117,1,Reward2,0,incongruent,0
12142,50,YA,7,1053,46,4,856,1,Reward4,0.04,congruent,0
12143,50,YA,7,1053,47,3,876,1,Reward4,0.04,incongruent,0
12144,50,YA,7,1053,48,3,783,0,Reward1,0,incongruent,1
12145,50,YA,7,1053,49,3,861,0,Reward4,0,congruent,0
12146,50,YA,7,1053,50,3,650,1,Reward4,0.04,incongruent,1
12147,50,YA,7,1053,51,4,817,0,Reward2,0,incongruent,1
12148,50,YA,7,1053,52,3,540,1,Reward2,0.02,incongruent,0
12149,50,YA,7,1053,53,4,1194,1,Reward1,0,incongruent,1
12150,50,YA,7,1053,54,4,1248,1,Reward4,0,incongruent,1
12151,50,YA,7,1053,55,3,695,1,Reward2,0.02,congruent,1
12152,50,YA,7,1053,56,4,898,0,Reward4,0,congruent,1
12153,50,YA,7,1053,57,3,716,0,Reward1,0,congruent,0
12154,50,YA,7,1053,58,4,1018,1,Reward4,0.04,incongruent,1
12155,50,YA,7,1053,59,4,887,0,Reward2,0,congruent,1
12156,50,YA,7,1053,60,4,1045,0,Reward2,0,incongruent,1
12157,50,YA,7,1053,61,4,667,1,Reward2,0.02,incongruent,1
12158,50,YA,7,1053,62,3,997,1,Reward2,0.02,congruent,0
12159,50,YA,7,1053,63,3,902,0,Reward1,0,incongruent,0
12160,50,YA,7,1053,64,4,720,0,Reward1,0,incongruent,1
12161,50,YA,7,1053,65,3,739,1,Reward4,0.04,incongruent,1
12162,50,YA,7,1053,66,3,750,1,Reward1,0.01,incongruent,1
12163,50,YA,7,1053,67,4,708,0,Reward1,0,congruent,0
12164,50,YA,7,1053,68,3,770,0,Reward2,0,congruent,1
12165,50,YA,7,1053,69,3,866,0,Reward1,0,congruent,1
12166,50,YA,7,1053,70,4,566,1,Reward1,0.01,congruent,0
12167,50,YA,7,1053,71,4,638,1,Reward2,0.02,congruent,0
12168,50,YA,7,1053,72,3,1054,1,Reward4,0,congruent,1
12169,50,YA,7,1053,73,3,877,1,Reward4,0.04,congruent,1
12170,50,YA,7,1053,74,3,1067,0,Reward4,0,congruent,1
12171,50,YA,7,1053,75,4,792,1,Reward1,0.01,congruent,1
12172,50,YA,7,1053,76,3,715,0,Reward4,0,incongruent,0
12173,50,YA,7,1053,77,4,840,0,Reward2,0,congruent,1
12174,50,YA,7,1053,78,4,923,1,Reward4,0.04,congruent,0
12175,50,YA,7,1053,79,3,793,1,Reward1,0.01,incongruent,0
12176,50,YA,7,1053,80,3,1240,0,Reward4,0,incongruent,1
12177,50,YA,7,1053,81,3,1024,1,Reward2,0.02,congruent,0
12178,50,YA,7,1053,82,4,886,0,Reward1,0,congruent,0
12179,50,YA,7,1053,83,3,973,0,Reward1,0,incongruent,0
12180,50,YA,7,1053,84,3,1053,1,Reward4,0,incongruent,0
12181,50,YA,7,1053,85,3,657,1,Reward1,0.01,incongruent,0
12182,50,YA,7,1053,86,4,885,0,Reward1,0,incongruent,1
12183,50,YA,7,1053,87,4,820,1,Reward4,0.04,congruent,1
12184,50,YA,7,1053,88,4,864,1,Reward1,0.01,incongruent,0
12185,50,YA,7,1053,89,4,735,0,Reward1,0,congruent,1
12186,50,YA,7,1053,90,3,613,1,Reward2,0.02,incongruent,1
12187,50,YA,7,1053,91,3,880,0,Reward1,0,congruent,0
12188,50,YA,7,1053,92,4,1341,0,Reward2,0,incongruent,0
12189,50,YA,7,1053,93,4,580,1,Reward1,0.01,incongruent,1
12190,50,YA,7,1053,94,4,536,1,Reward4,0.04,incongruent,0
12191,50,YA,7,1053,95,3,919,0,Reward2,0,incongruent,1
12192,50,YA,7,1053,96,4,633,1,Reward4,0.04,congruent,0
12193,50,YA,8,1053,1,4,1073,0,Reward2,0,incongruent,0
12194,50,YA,8,1053,2,4,762,1,Reward1,0.01,congruent,0
12195,50,YA,8,1053,3,4,867,1,Reward1,0.01,incongruent,1
12196,50,YA,8,1053,4,3,739,0,Reward4,0,congruent,0
12197,50,YA,8,1053,5,4,754,1,Reward2,0.02,congruent,1
12198,50,YA,8,1053,6,4,960,1,Reward4,0.04,incongruent,1
12199,50,YA,8,1053,7,4,909,0,Reward1,0,incongruent,1
12200,50,YA,8,1053,8,4,794,1,Reward4,0.04,incongruent,1
12201,50,YA,8,1053,9,3,949,0,Reward1,0,incongruent,1
12202,50,YA,8,1053,10,3,791,1,Reward2,0.02,incongruent,1
12203,50,YA,8,1053,11,4,466,1,Reward4,0.04,congruent,1
12204,50,YA,8,1053,12,3,554,1,Reward4,0.04,incongruent,0
12205,50,YA,8,1053,13,4,763,1,Reward2,0.02,incongruent,0
12206,50,YA,8,1053,14,4,746,1,Reward4,0.04,incongruent,0
12207,50,YA,8,1053,15,4,550,1,Reward1,0.01,incongruent,0
12208,50,YA,8,1053,16,3,772,1,Reward2,0.02,congruent,0
12209,50,YA,8,1053,17,4,601,1,Reward4,0.04,congruent,1
12210,50,YA,8,1053,18,3,587,1,Reward2,0.02,congruent,1
12211,50,YA,8,1053,19,3,819,0,Reward1,0,congruent,1
12212,50,YA,8,1053,20,4,668,1,Reward4,0.04,congruent,0
12213,50,YA,8,1053,21,4,547,1,Reward1,0.01,congruent,0
12214,50,YA,8,1053,22,3,473,1,Reward4,0.04,congruent,1
12215,50,YA,8,1053,23,4,679,0,Reward4,0,congruent,0
12216,50,YA,8,1053,24,3,620,0,Reward2,0,congruent,1
12217,50,YA,8,1053,25,3,755,1,Reward4,0.04,congruent,0
12218,50,YA,8,1053,26,3,769,1,Reward2,0.02,congruent,1
12219,50,YA,8,1053,27,4,564,0,Reward1,0,incongruent,0
12220,50,YA,8,1053,28,3,440,1,Reward2,0.02,congruent,0
12221,50,YA,8,1053,29,4,706,1,Reward2,0.02,congruent,0
12222,50,YA,8,1053,30,3,642,0,Reward2,0,incongruent,1
12223,50,YA,8,1053,31,3,444,0,Reward4,0,incongruent,1
12224,50,YA,8,1053,32,4,646,0,Reward4,0,incongruent,1
12225,50,YA,8,1053,33,3,717,0,Reward2,0,incongruent,1
12226,50,YA,8,1053,34,4,486,0,Reward1,0,congruent,1
12227,50,YA,8,1053,35,3,614,1,Reward4,0.04,incongruent,0
12228,50,YA,8,1053,36,3,1170,0,Reward1,0,congruent,1
12229,50,YA,8,1053,37,4,630,1,Reward4,0.04,congruent,0
12230,50,YA,8,1053,38,4,497,1,Reward1,0.01,incongruent,1
12231,50,YA,8,1053,39,3,418,0,Reward2,0,incongruent,0
12232,50,YA,8,1053,40,4,942,1,Reward4,0.04,incongruent,0
12233,50,YA,8,1053,41,4,838,1,Reward2,0.02,congruent,0
12234,50,YA,8,1053,42,3,716,1,Reward1,0.01,congruent,1
12235,50,YA,8,1053,43,3,714,0,Reward2,0,incongruent,1
12236,50,YA,8,1053,44,4,591,1,Reward4,0.04,incongruent,1
12237,50,YA,8,1053,45,3,736,1,Reward2,0.02,congruent,1
12238,50,YA,8,1053,46,4,644,1,Reward1,0.01,congruent,1
12239,50,YA,8,1053,47,4,608,1,Reward2,0.02,incongruent,0
12240,50,YA,8,1053,48,4,629,1,Reward1,0.01,congruent,0
12241,50,YA,8,1053,49,4,852,1,Reward4,0.04,incongruent,0
12242,50,YA,8,1053,50,4,523,1,Reward4,0.04,congruent,0
12243,50,YA,8,1053,51,4,685,0,Reward1,0,congruent,1
12244,50,YA,8,1053,52,3,489,1,Reward1,0.01,incongruent,0
12245,50,YA,8,1053,53,3,926,1,Reward2,0.02,congruent,0
12246,50,YA,8,1053,54,4,625,0,Reward1,0,incongruent,0
12247,50,YA,8,1053,55,4,429,1,Reward2,0.02,incongruent,0
12248,50,YA,8,1053,56,4,694,0,Reward2,0,incongruent,1
12249,50,YA,8,1053,57,3,295,1,Reward1,0.01,incongruent,0
12250,50,YA,8,1053,58,4,721,0,Reward2,0,incongruent,0
12251,50,YA,8,1053,59,3,24,0,Reward4,0,congruent,1
12252,50,YA,8,1053,60,4,925,0,Reward1,0,congruent,0
12253,50,YA,8,1053,61,3,518,0,Reward2,0,incongruent,1
12254,50,YA,8,1053,62,3,422,1,Reward2,0.02,incongruent,1
12255,50,YA,8,1053,63,3,576,1,Reward2,0.02,incongruent,0
12256,50,YA,8,1053,64,4,668,0,Reward4,0,incongruent,0
12257,50,YA,8,1053,65,4,567,1,Reward4,0.04,incongruent,1
12258,50,YA,8,1053,66,4,515,0,Reward4,0,incongruent,0
12259,50,YA,8,1053,67,3,614,1,Reward1,0.01,incongruent,1
12260,50,YA,8,1053,68,3,542,1,Reward2,0.02,incongruent,0
12261,50,YA,8,1053,69,4,459,0,Reward1,0,congruent,1
12262,50,YA,8,1053,70,3,443,1,Reward2,0.02,congruent,1
12263,50,YA,8,1053,71,3,734,1,Reward4,0.04,congruent,1
